Søkenavn;Art1;Art2;Art3;Gml1;Gml2;Gml3;Tar1;Tar2;Tar3;EmmaNavn;Kat;Notat;;Ant tegn;Art1,2,3;Gml;HS;Toll NÅ;
POLEMONIUM REPTANS;60232;60232;0;220;220;0;6029022;6029022;;Polemonium reptans;;;;18;#REF!;#REF!;#REF!;#REF!;
POLIANTHES;60243;60243;0;114;114;0;6029049;6029049;;Polianthes spp;;;;14;#REF!;#REF!;#REF!;#REF!;
POLIANTHES GER;60243;60243;0;114;114;0;6029049;6029049;;Polianthes germiniflora;;;;23;#REF!;#REF!;#REF!;#REF!;
POLIANTHES GERMINIFLORA;60243;60243;0;114;114;0;6029049;6029049;;Polianthes germiniflora;;;;23;#REF!;#REF!;#REF!;#REF!;
POLIANTHES TUB;60243;60243;0;114;114;0;6029049;6029049;;Polianthes tuberosa;;;;19;#REF!;#REF!;#REF!;#REF!;
POLIANTHES TUBEROSA;60243;60243;0;114;114;0;6029049;6029049;;Polianthes tuberosa;;;;19;#REF!;#REF!;#REF!;#REF!;
POLY;60238;60233;0;152;156;0;6029039;6029023;;Polystichum;156;;;11;#REF!;#REF!;#REF!;#REF!;
POLYGALA;60243;60243;0;114;114;0;6029049;6029049;;Polygala spp;;;;12;#REF!;#REF!;#REF!;#REF!;
POLYGALA DAL;60243;60243;0;114;114;0;6029049;6029049;;Polygala dalmaisiana;;;;20;#REF!;#REF!;#REF!;#REF!;
POLYGALA DALMAISIANA;60243;60243;0;114;114;0;6029049;6029049;;Polygala dalmaisiana;;;;20;#REF!;#REF!;#REF!;#REF!;
POLYGALA MYR;60243;60243;0;114;114;0;6029049;6029049;;Polygala myrtifolia;;;;19;#REF!;#REF!;#REF!;#REF!;
POLYGALA MYRTIFOLIA;60243;60243;0;114;114;0;6029049;6029049;;Polygala myrtifolia;;;;19;#REF!;#REF!;#REF!;#REF!;
POLYGALA X H;60243;60243;0;114;114;0;6029049;6029049;;Polygala x hydbrid;;;;18;#REF!;#REF!;#REF!;#REF!;
POLYGALA X HYDBRID;60243;60243;0;114;114;0;6029049;6029049;;Polygala x hydbrid;;;;18;#REF!;#REF!;#REF!;#REF!;
POLYGONATUM;60232;60232;0;220;220;0;6029022;6029022;;Polygonatum spp;;;;15;#REF!;#REF!;#REF!;#REF!;
POLYGONATUM COM;60232;60232;0;220;220;0;6029022;6029022;;Polygonatum commutatum;;;;22;#REF!;#REF!;#REF!;#REF!;
POLYGONATUM COMMUTATUM;60232;60232;0;220;220;0;6029022;6029022;;Polygonatum commutatum;;;;22;#REF!;#REF!;#REF!;#REF!;
POLYGONATUM MUL;60232;60232;0;220;220;0;6029022;6029022;;Polygonatum multiflorum;;;;23;#REF!;#REF!;#REF!;#REF!;
POLYGONATUM MULTIFLORUM;60232;60232;0;220;220;0;6029022;6029022;;Polygonatum multiflorum;;;;23;#REF!;#REF!;#REF!;#REF!;
POLYGONATUM VER;60243;60243;0;114;114;0;6029049;6029049;;Polygonatum verticillatum;;;;25;#REF!;#REF!;#REF!;#REF!;
POLYGONATUM VERTICILLATUM;60243;60243;0;114;114;0;6029049;6029049;;Polygonatum verticillatum;;;;25;#REF!;#REF!;#REF!;#REF!;
POLYGONUM;60243;60243;0;114;114;0;6029049;6029049;;Polygonum spp;;;;13;#REF!;#REF!;#REF!;#REF!;
POLYGONUM AFF;60243;60243;0;114;114;0;6029049;6029049;;Polygonum affine;;;;16;#REF!;#REF!;#REF!;#REF!;
POLYGONUM AFFINE;60243;60243;0;114;114;0;6029049;6029049;;Polygonum affine;;;;16;#REF!;#REF!;#REF!;#REF!;
Polygonum bal;60231;60231;0;172;172;0;6029021;6029021;;Polygonum baldschuanicum;;;;24;#REF!;#REF!;#REF!;#REF!;
Polygonum baldschuanicum;60231;60231;0;172;172;0;6029021;6029021;;Polygonum baldschuanicum;;;;24;#REF!;#REF!;#REF!;#REF!;
POLYGONUM CAP;60243;60243;0;114;114;0;6029049;6029049;;Polygonum capitatum;;;;19;#REF!;#REF!;#REF!;#REF!;
POLYGONUM CAPITATUM;60243;60243;0;114;114;0;6029049;6029049;;Polygonum capitatum;;;;19;#REF!;#REF!;#REF!;#REF!;
POLYPODIUM;60238;60233;0;152;156;0;6029039;6029023;;Polypodium spp;156;;;14;#REF!;#REF!;#REF!;#REF!;
POLYPODIUM AUR;60238;60233;0;152;156;0;6029039;6029023;;Polypodium aureum;156;;;17;#REF!;#REF!;#REF!;#REF!;
POLYPODIUM AUREUM;60238;60233;0;152;156;0;6029039;6029023;;Polypodium aureum;156;;;17;#REF!;#REF!;#REF!;#REF!;
POLYPODIUM INT;60238;60233;0;152;156;0;6029039;6029023;;Polypodium interjectum;156;;;22;#REF!;#REF!;#REF!;#REF!;
POLYPODIUM INTERJECTUM;60238;60233;0;152;156;0;6029039;6029023;;Polypodium interjectum;156;;;22;#REF!;#REF!;#REF!;#REF!;
POLYPODIUM POL;60238;60233;0;152;156;0;6029039;6029023;;Polypodium polycarpon;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYPODIUM POLYCARPON;60238;60233;0;152;156;0;6029039;6029023;;Polypodium polycarpon;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYPODIUM VUL;60238;60233;0;152;156;0;6029039;6029023;;Polypodium vulgare;156;;;18;#REF!;#REF!;#REF!;#REF!;
POLYPODIUM VULGARE;60238;60233;0;152;156;0;6029039;6029023;;Polypodium vulgare;156;;;18;#REF!;#REF!;#REF!;#REF!;
POLYPOGON;60238;60233;0;152;156;0;6029039;6029023;;Polypogon spp;156;;;13;#REF!;#REF!;#REF!;#REF!;
POLYPOGON MON;60238;60233;0;152;156;0;6029039;6029023;;Polypogon monspeliensis;156;;;23;#REF!;#REF!;#REF!;#REF!;
POLYPOGON MONSPELIENSIS;60238;60233;0;152;156;0;6029039;6029023;;Polypogon monspeliensis;156;;;23;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS;60238;60233;0;152;156;0;6029039;6029023;;Polyscias spp;156;;;13;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS BAL;60238;60233;0;152;156;0;6029039;6029023;;Polyscias balfouriana;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS BALFOURIANA;60238;60233;0;152;156;0;6029039;6029023;;Polyscias balfouriana;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS FIL;60238;60233;0;152;156;0;6029039;6029023;;Polyscias filicifolia;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS FILICIFOLIA;60238;60233;0;152;156;0;6029039;6029023;;Polyscias filicifolia;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS FRU;60238;60233;0;152;156;0;6029039;6029023;;Polyscias fruticosa;156;;;19;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS FRUTICOSA;60238;60233;0;152;156;0;6029039;6029023;;Polyscias fruticosa;156;;;19;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS GUI;60238;60233;0;152;156;0;6029039;6029023;;Polyscias guilfoylei;156;;;20;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS GUILFOYLEI;60238;60233;0;152;156;0;6029039;6029023;;Polyscias guilfoylei;156;;;20;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS PAN;60238;60233;0;152;156;0;6029039;6029023;;Polyscias paniculata;156;;;20;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS PANICULATA;60238;60233;0;152;156;0;6029039;6029023;;Polyscias paniculata;156;;;20;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS SCU;60238;60233;0;152;156;0;6029039;6029023;;Polyscias scutellaria;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSCIAS SCUTELLARIA;60238;60233;0;152;156;0;6029039;6029023;;Polyscias scutellaria;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM;60238;60233;0;152;156;0;6029039;6029023;;Polystichum spp;156;;;15;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM ACR;60238;60233;0;152;156;0;6029039;6029023;;Polystichum acrostichoides;156;;;26;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM ACROSTICHOIDES;60238;60233;0;152;156;0;6029039;6029023;;Polystichum acrostichoides;156;;;26;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM ACU;60238;60233;0;152;156;0;6029039;6029023;;Polystichum aculeatum;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM ACULEATUM;60238;60233;0;152;156;0;6029039;6029023;;Polystichum aculeatum;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM BRA;60238;60233;0;152;156;0;6029039;6029023;;Polystichum braunii;156;;;19;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM BRAUNII;60238;60233;0;152;156;0;6029039;6029023;;Polystichum braunii;156;;;19;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM LON;60238;60233;0;152;156;0;6029039;6029023;;Polystichum lonchitis;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM LONCHITIS;60238;60233;0;152;156;0;6029039;6029023;;Polystichum lonchitis;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM MUN;60238;60233;0;152;156;0;6029039;6029023;;Polystichum munitum;156;;;19;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM MUNITUM;60238;60233;0;152;156;0;6029039;6029023;;Polystichum munitum;156;;;19;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM POL;60238;60233;0;152;156;0;6029039;6029023;;Polystichum polyblepharum;156;;;25;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM POLYBLEPHARUM;60238;60233;0;152;156;0;6029039;6029023;;Polystichum polyblepharum;156;;;25;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM RIG;60238;60233;0;152;156;0;6029039;6029023;;Polystichum rigens;156;;;18;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM RIGENS;60238;60233;0;152;156;0;6029039;6029023;;Polystichum rigens;156;;;18;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM SET;60238;60233;0;152;156;0;6029039;6029023;;Polystichum setiferum;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM SETIFERUM;60238;60233;0;152;156;0;6029039;6029023;;Polystichum setiferum;156;;;21;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM SPI;60238;60233;0;152;156;0;6029039;6029023;;Polystichum spicatum;156;;;20;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM SPICATUM;60238;60233;0;152;156;0;6029039;6029023;;Polystichum spicatum;156;;;20;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM TSU;60238;60233;0;152;156;0;6029039;6029023;;Polystichum tsus;156;;;16;#REF!;#REF!;#REF!;#REF!;
POLYSTICHUM TSUS;60238;60233;0;152;156;0;6029039;6029023;;Polystichum tsus;156;;;16;#REF!;#REF!;#REF!;#REF!;
POP;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD -POPULUS **SJEKK FORBUD???**;;;;42;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
POPULUS;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD -POPULUS **SJEKK FORBUD???**;;;;42;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
POPULUS bal;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD POPULUS balsamifera **IMP.FORBUD**;;;;48;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
POPULUS balsamifera;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD POPULUS balsamifera **IMP.FORBUD**;;;;48;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
POPULUS NIG;60231;60231;0;172;172;0;6029021;6029021;;Populus nigra;;;;13;#REF!;#REF!;#REF!;#REF!;
POPULUS NIGRA;60231;60231;0;172;172;0;6029021;6029021;;Populus nigra;;;;13;#REF!;#REF!;#REF!;#REF!;
Populus tre;60231;60231;0;172;172;0;6029021;6029021;;Populus tremula;;;;15;#REF!;#REF!;#REF!;#REF!;
Populus tremula;60231;60231;0;172;172;0;6029021;6029021;;Populus tremula;;;;15;#REF!;#REF!;#REF!;#REF!;
Populus tri;60231;60231;0;172;172;0;6029021;6029021;;Populus tricocarpa;;;;18;#REF!;#REF!;#REF!;#REF!;
Populus tricocarpa;60231;60231;0;172;172;0;6029021;6029021;;Populus tricocarpa;;;;18;#REF!;#REF!;#REF!;#REF!;
POPULUS xbe;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD POPULUS xberolinensis **IMP.FORBUD**;;;;50;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
POPULUS xberolinensis;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;RESTRIKSJONER;RESTRIKSJONER;;IMPORT FORBUD POPULUS xberolinensis **IMP.FORBUD**;;;;50;RESTRIKSJONER;RESTRIKSJONER;RESTRIKSJONER;;
PORPHYROCOMA;60243;60243;0;114;114;0;6029049;6029049;;Porphyrocoma spp;;;;16;#REF!;#REF!;#REF!;#REF!;
PORPHYROCOMA LAN;60243;60243;0;114;114;0;6029049;6029049;;Porphyrocoma lanceolata;;;;23;#REF!;#REF!;#REF!;#REF!;
PORPHYROCOMA LANCEOLATA;60243;60243;0;114;114;0;6029049;6029049;;Porphyrocoma lanceolata;;;;23;#REF!;#REF!;#REF!;#REF!;
PORSELEN;691413;691413;0;853;69141000;0;69141000;69141000;;Varer av porselen;;;;17;#REF!;#REF!;#REF!;#REF!;
PORTULACA;60243;60243;0;114;114;0;6029049;6029049;;Portulaca spp;;;;13;#REF!;#REF!;#REF!;#REF!;
PORTULACA GRA;60243;60243;0;114;114;0;6029049;6029049;;Portulaca grandiflora;;;;21;#REF!;#REF!;#REF!;#REF!;
PORTULACA GRANDIFLORA;60243;60243;0;114;114;0;6029049;6029049;;Portulaca grandiflora;;;;21;#REF!;#REF!;#REF!;#REF!;
PORTULACA UMB;60243;60243;0;114;114;0;6029049;6029049;;Portulaca umbraticola;;;;21;#REF!;#REF!;#REF!;#REF!;
PORTULACA UMBRATICOLA;60243;60243;0;114;114;0;6029049;6029049;;Portulaca umbraticola;;;;21;#REF!;#REF!;#REF!;#REF!;
PORTULACARIA;60238;60233;0;152;156;0;6029039;6029023;;Portulacaria spp;156;;;16;#REF!;#REF!;#REF!;#REF!;
PORTULACARIA AFR;60238;60233;0;152;156;0;6029039;6029023;;Portulacaria afra;156;;;17;#REF!;#REF!;#REF!;#REF!;
PORTULACARIA AFRA;60238;60233;0;152;156;0;6029039;6029023;;Portulacaria afra;156;;;17;#REF!;#REF!;#REF!;#REF!;
POS;392317;392317;0;854;39232990;0;39232990;39232990;;Poser;;;;5;#REF!;#REF!;#REF!;#REF!;
POSER;392317;392317;0;855;39232990;0;39232990;39232990;;Poser;;;;5;#REF!;#REF!;#REF!;#REF!;
POSER;392317;392317;0;856;39232990;0;39232990;39232990;;Sleeves/Plastposer;;;;18;#REF!;#REF!;#REF!;#REF!;
Potamogeton;60232;60232;60232;220;220;220;6029022;6029022;6029022;*VANNPLANTE Potamogeton spp.;VANNPLANTER;;;28;FORBUDT;STOPP!;RESTRIKSJONER;;
POTENTILLA;60232;60232;0;220;220;0;6029022;6029022;;Potentilla spp;;;;14;#REF!;#REF!;#REF!;#REF!;
POTENTILLA ATR;60232;60232;0;220;220;0;6029022;6029022;;Potentilla atrosanguinea;;;;24;#REF!;#REF!;#REF!;#REF!;
POTENTILLA ATROSANGUINEA;60232;60232;0;220;220;0;6029022;6029022;;Potentilla atrosanguinea;;;;24;#REF!;#REF!;#REF!;#REF!;
POTENTILLA AUR;60232;60232;0;220;220;0;6029022;6029022;;Potentilla aurea;;;;16;#REF!;#REF!;#REF!;#REF!;
POTENTILLA AUREA;60232;60232;0;220;220;0;6029022;6029022;;Potentilla aurea;;;;16;#REF!;#REF!;#REF!;#REF!;
POTENTILLA FRA;60232;60232;0;220;220;0;6029022;6029022;;Potentilla fragiformis;;;;22;#REF!;#REF!;#REF!;#REF!;
POTENTILLA FRAGIFORMIS;60232;60232;0;220;220;0;6029022;6029022;;Potentilla fragiformis;;;;22;#REF!;#REF!;#REF!;#REF!;
POTENTILLA FRU;60232;60232;0;220;220;0;6029022;6029022;;Potentilla fruticosa;;;;20;#REF!;#REF!;#REF!;#REF!;
POTENTILLA FRUTICOSA;60232;60232;0;220;220;0;6029022;6029022;;Potentilla fruticosa;;;;20;#REF!;#REF!;#REF!;#REF!;
POTENTILLA HYB;60232;60232;0;220;220;0;6029022;6029022;;Potentilla hybrid;;;;17;#REF!;#REF!;#REF!;#REF!;
POTENTILLA HYBRID;60232;60232;0;220;220;0;6029022;6029022;;Potentilla hybrid;;;;17;#REF!;#REF!;#REF!;#REF!;
POTENTILLA MEG;60232;60232;0;220;220;0;6029022;6029022;;Potentilla megalantha;;;;21;#REF!;#REF!;#REF!;#REF!;
POTENTILLA MEGALANTHA;60232;60232;0;220;220;0;6029022;6029022;;Potentilla megalantha;;;;21;#REF!;#REF!;#REF!;#REF!;
POTENTILLA NEP;60232;60232;0;220;220;0;6029022;6029022;;Potentilla nepalensis;;;;21;#REF!;#REF!;#REF!;#REF!;
POTENTILLA NEPALENSIS;60232;60232;0;220;220;0;6029022;6029022;;Potentilla nepalensis;;;;21;#REF!;#REF!;#REF!;#REF!;
POTENTILLA NEU;60232;60232;0;220;220;0;6029022;6029022;;Potentilla neumanniana;;;;22;#REF!;#REF!;#REF!;#REF!;
POTENTILLA NEUMANNIANA;60232;60232;0;220;220;0;6029022;6029022;;Potentilla neumanniana;;;;22;#REF!;#REF!;#REF!;#REF!;
POTENTILLA REC;60232;60232;0;220;220;0;6029022;6029022;;Potentilla recta;;;;16;#REF!;#REF!;#REF!;#REF!;
POTENTILLA RECTA;60232;60232;0;220;220;0;6029022;6029022;;Potentilla recta;;;;16;#REF!;#REF!;#REF!;#REF!;
Potentilla tri;60232;60232;0;220;220;0;6029022;6029022;;Potentilla tridentata;;;;21;#REF!;#REF!;#REF!;#REF!;
Potentilla tridentata;60232;60232;0;220;220;0;6029022;6029022;;Potentilla tridentata;;;;21;#REF!;#REF!;#REF!;#REF!;
Potentilla x t;60232;60232;0;220;220;0;6029022;6029022;;Potentilla x tonguei;;;;20;#REF!;#REF!;#REF!;#REF!;
Potentilla x tonguei;60232;60232;0;220;220;0;6029022;6029022;;Potentilla x tonguei;;;;20;#REF!;#REF!;#REF!;#REF!;
Potamogeton crispus;60232;60232;60232;220;220;220;6029022;6029022;6029022;*VANNPLANTE Potamogeton crispus;VANNPLANTER;;;31;FORBUDT;STOPP!;RESTRIKSJONER;;
POTTEPLANTER;60243;60243;0;114;114;0;6029049;6029049;;Blomstrende,Ukategorisert spp;;;;29;#REF!;#REF!;#REF!;#REF!;
POTTER;392312;392312;0;857;39231006;0;39231006;39231006;;Plastpotter;;;;11;#REF!;#REF!;#REF!;#REF!;
POTTER;691312;691312;0;256;256;0;69139000;69139000;;Potter;;;;6;#REF!;#REF!;#REF!;#REF!;
POUTERIA;60238;60233;0;152;156;0;6029039;6029023;;Pouteria spp;156;;;12;#REF!;#REF!;#REF!;#REF!;
POUTERIA CAM;60238;60233;0;152;156;0;6029039;6029023;;Pouteria campechiana;156;;;20;#REF!;#REF!;#REF!;#REF!;
POUTERIA CAMPECHIANA;60238;60233;0;152;156;0;6029039;6029023;;Pouteria campechiana;156;;;20;#REF!;#REF!;#REF!;#REF!;
PRATIA;60243;60243;0;114;114;0;6029049;6029049;;Pratia spp;;;;10;#REF!;#REF!;#REF!;#REF!;
PRATIA ANG;60243;60243;0;114;114;0;6029049;6029049;;Pratia angulata;;;;15;#REF!;#REF!;#REF!;#REF!;
PRATIA ANGULATA;60243;60243;0;114;114;0;6029049;6029049;;Pratia angulata;;;;15;#REF!;#REF!;#REF!;#REF!;
PRI;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Primula;;;;7;Sjekk?;Tollvare?;Hybrid?;;
PRI VER;60232;60232;0;220;220;0;6029022;6029022;;Primula veris;;;;13;#REF!;#REF!;#REF!;#REF!;
PRIMULA;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Primula;;;;7;Sjekk?;Tollvare?;Hybrid?;;
PRIMULA ACA;60239;60239;0;110;110;0;6029043;6029043;;Primula acaulis;110;Tollvarer;;15;#REF!;#REF!;#REF!;#REF!;
PRIMULA ACAULIS;60239;60239;0;110;110;0;6029043;6029043;;Primula acaulis;110;Tollvarer;;15;#REF!;#REF!;#REF!;#REF!;
PRIMULA AUR;60232;60232;0;220;220;0;6029022;6029022;;Primula auricula;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA AURICULA;60232;60232;0;220;220;0;6029022;6029022;;Primula auricula;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA BEE;60232;60232;0;220;220;0;6029022;6029022;;Primula beesiana;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA BEESIANA;60232;60232;0;220;220;0;6029022;6029022;;Primula beesiana;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA BUL;60232;60232;0;220;220;0;6029022;6029022;;Primula bulleyana;;;;17;#REF!;#REF!;#REF!;#REF!;
PRIMULA BUL;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Primula bullesiana x hybrid;;;;27;Sjekk?;Tollvare?;Hybrid?;;
PRIMULA BULLESIANA X HYBRID;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Hybrid/tollvare?;Primula bullesiana x hybrid;;;;27;Sjekk?;Tollvare?;Hybrid?;;
PRIMULA BULLEYANA;60232;60232;0;220;220;0;6029022;6029022;;Primula bulleyana;;;;17;#REF!;#REF!;#REF!;#REF!;
PRIMULA CAP;60232;60232;0;220;220;0;6029022;6029022;;Primula capitata;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA CAPITATA;60232;60232;0;220;220;0;6029022;6029022;;Primula capitata;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA CHU;60232;60232;0;220;220;0;6029022;6029022;;Primula chungensis;;;;18;#REF!;#REF!;#REF!;#REF!;
PRIMULA CHUNGENSIS;60232;60232;0;220;220;0;6029022;6029022;;Primula chungensis;;;;18;#REF!;#REF!;#REF!;#REF!;
PRIMULA DEN;60232;60232;0;220;220;0;6029022;6029022;;Primula denticulata;;;;19;#REF!;#REF!;#REF!;#REF!;
PRIMULA DENTICULATA;60232;60232;0;220;220;0;6029022;6029022;;Primula denticulata;;;;19;#REF!;#REF!;#REF!;#REF!;
PRIMULA ELA;60232;60232;0;220;220;0;6029022;6029022;;Primula elatior;;;;15;#REF!;#REF!;#REF!;#REF!;
PRIMULA ELA;60232;60232;0;220;220;0;6029022;6029022;;Primula elatiorhybrid;;;;21;#REF!;#REF!;#REF!;#REF!;
PRIMULA ELATIOR;60232;60232;0;220;220;0;6029022;6029022;;Primula elatior;;;;15;#REF!;#REF!;#REF!;#REF!;
PRIMULA ELATIORHYBRID;60232;60232;0;220;220;0;6029022;6029022;;Primula elatiorhybrid;;;;21;#REF!;#REF!;#REF!;#REF!;
PRIMULA FLO;60232;60232;0;220;220;0;6029022;6029022;;Primula floribunda;;;;18;#REF!;#REF!;#REF!;#REF!;
PRIMULA FLO;60232;60232;0;220;220;0;6029022;6029022;;Primula florindae;;;;17;#REF!;#REF!;#REF!;#REF!;
PRIMULA FLORIBUNDA;60232;60232;0;220;220;0;6029022;6029022;;Primula floribunda;;;;18;#REF!;#REF!;#REF!;#REF!;
PRIMULA FLORINDAE;60232;60232;0;220;220;0;6029022;6029022;;Primula florindae;;;;17;#REF!;#REF!;#REF!;#REF!;
PRIMULA HYB;60239;60239;0;110;110;0;6029043;6029043;;Primula hybrid;110;Tollvarer;;14;#REF!;#REF!;#REF!;#REF!;
PRIMULA HYBRID;60239;60239;0;110;110;0;6029043;6029043;;Primula hybrid;110;Tollvarer;;14;#REF!;#REF!;#REF!;#REF!;
PRIMULA JAP;60232;60232;0;220;220;0;6029022;6029022;;Primula japonica;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA JAPONICA;60232;60232;0;220;220;0;6029022;6029022;;Primula japonica;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA JUL;60239;60239;0;110;110;0;6029043;6029043;;Primula juliae x hybrid (sjekket med plantas 29.02.16, de;110;Tollvarer;;57;#REF!;#REF!;#REF!;#REF!;
PRIMULA JULIAEHYBRID;60239;60239;0;110;110;0;6029043;6029043;;Primula juliae x hybrid (sjekket med plantas 29.02.16, de;110;Tollvarer;;57;#REF!;#REF!;#REF!;#REF!;
PRIMULA KEW;60232;60232;0;220;220;0;6029022;6029022;;Primula kewensis;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA KEWENSIS;60232;60232;0;220;220;0;6029022;6029022;;Primula kewensis;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA MAL;60232;60232;0;220;220;0;6029022;6029022;;Primula malacoides;;;;18;#REF!;#REF!;#REF!;#REF!;
PRIMULA MALACOIDES;60232;60232;0;220;220;0;6029022;6029022;;Primula malacoides;;;;18;#REF!;#REF!;#REF!;#REF!;
PRIMULA MAR;60232;60232;0;220;220;0;6029022;6029022;;Primula margotae;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA MARGOTAE;60232;60232;0;220;220;0;6029022;6029022;;Primula margotae;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA OBC;60232;60232;0;220;220;0;6029022;6029022;;Primula obconica;;;;16;#REF!;#REF!;#REF!;#REF!;
PRIMULA OBCONICA;60232;60232;0;220;220;0;6029022;6029022;;Primula obconica;;;;16;#REF!;#REF!;#REF!;#REF!;
Primula Pol;60239;60239;0;110;110;0;6029043;6029043;;Primula polyantha;110;Tollvarer;;17;#REF!;#REF!;#REF!;#REF!;
Primula Polyantha;60239;60239;0;110;110;0;6029043;6029043;;Primula polyantha;110;Tollvarer;;17;#REF!;#REF!;#REF!;#REF!;
PRIMULA PRA;60232;60232;0;220;220;0;6029022;6029022;;Primula praenitens;;;;18;#REF!;#REF!;#REF!;#REF!;
PRIMULA PRAENITENS;60232;60232;0;220;220;0;6029022;6029022;;Primula praenitens;;;;18;#REF!;#REF!;#REF!;#REF!;
PRIMULA PUL;60232;60232;0;220;220;0;6029022;6029022;;Primula pulverulenta;;;;20;#REF!;#REF!;#REF!;#REF!;
PRIMULA PULVERULENTA;60232;60232;0;220;220;0;6029022;6029022;;Primula pulverulenta;;;;20;#REF!;#REF!;#REF!;#REF!;
